t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,test_phase
53808,SAFE_DISABLED,10.8358,10.8657,28.8721,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
53908,SAFE_DISABLED,10.8358,10.8461,28.8721,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
54008,SAFE_DISABLED,10.8358,10.8409,28.8721,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
54108,SAFE_DISABLED,10.8358,10.8376,28.8721,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
54208,SAFE_DISABLED,10.8358,10.8367,28.8721,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
54308,SAFE_DISABLED,10.8358,10.8361,28.8721,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
54408,SAFE_DISABLED,10.8358,10.836,28.8721,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
54508,SAFE_DISABLED,10.8358,10.8359,28.8721,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
54608,SAFE_DISABLED,10.8358,10.8359,28.8721,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
54708,SAFE_DISABLED,10.8358,10.8359,28.8721,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
54808,SAFE_DISABLED,10.8358,10.8359,28.8721,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
54908,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
55008,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
55108,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
55208,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
55308,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
55408,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
55508,SAFE_DISABLED,11.2474,10.9838,28.8721,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
55608,SAFE_DISABLED,11.316,11.1388,28.8721,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
55708,SAFE_DISABLED,11.316,11.2553,28.8721,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
55808,SAFE_DISABLED,11.2474,11.2513,28.8721,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
55908,SAFE_DISABLED,10.9044,11.1459,28.8721,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
56008,SAFE_DISABLED,10.8358,11.0022,28.8721,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
56108,SAFE_DISABLED,10.8358,10.8929,28.8721,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
56208,SAFE_DISABLED,10.8358,10.8638,28.8721,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
56308,SAFE_DISABLED,10.9044,10.866,28.8721,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
56408,SAFE_DISABLED,10.8358,10.8506,28.8721,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
56508,SAFE_DISABLED,10.8358,10.8409,28.8721,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
56608,SAFE_DISABLED,10.9044,10.8733,28.8721,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
56708,SAFE_DISABLED,10.9044,10.8938,28.8721,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
56808,SAFE_DISABLED,10.8358,10.8642,28.8721,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
56908,SAFE_DISABLED,10.8358,10.8456,28.8721,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
57008,SAFE_DISABLED,10.8358,10.8406,28.8721,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
57108,SAFE_DISABLED,10.8358,10.8375,28.8721,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
57208,SAFE_DISABLED,10.8358,10.8366,28.8721,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
57308,SAFE_DISABLED,10.8358,10.8361,28.8721,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
57408,SAFE_DISABLED,10.8358,10.836,28.8721,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
57508,SAFE_DISABLED,10.8358,10.8359,28.8721,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
57608,SAFE_DISABLED,10.8358,10.8359,28.8721,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
57708,SAFE_DISABLED,10.8358,10.8359,28.8721,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
57808,SAFE_DISABLED,10.8358,10.8359,28.7297,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
57908,SAFE_DISABLED,10.9044,10.8564,19.1964,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
58008,SAFE_DISABLED,10.9044,10.8809,15.3743,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
58108,SAFE_DISABLED,11.2474,10.9993,6.2696,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
58208,SAFE_DISABLED,11.2474,11.1258,0.8245,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
58308,SAFE_DISABLED,11.2474,11.1553,-7.4995,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
58408,SAFE_DISABLED,10.9044,11.0994,-10.3637,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
58508,SAFE_DISABLED,10.9044,10.9713,-12.8166,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
58608,SAFE_DISABLED,11.2474,11.0401,-15.5604,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
58708,SAFE_DISABLED,11.2474,11.1763,-15.0574,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
58808,SAFE_DISABLED,11.2474,11.1406,-14.2509,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
58908,SAFE_DISABLED,11.2474,11.2108,-14.1307,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
59008,SAFE_DISABLED,10.9044,11.0546,-14.1105,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
59108,SAFE_DISABLED,10.8358,10.9109,-14.3826,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
59208,SAFE_DISABLED,10.9044,10.8932,-14.5184,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
59308,SAFE_DISABLED,10.8358,10.8656,-14.5413,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
59408,SAFE_DISABLED,10.8358,10.8504,-14.5451,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
59508,SAFE_DISABLED,10.9044,10.8758,-14.5458,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
59608,SAFE_DISABLED,10.9044,10.8904,-14.5459,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
59708,SAFE_DISABLED,10.9044,10.8751,-14.5459,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
59808,SAFE_DISABLED,10.9044,10.8901,-14.5459,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
59908,SAFE_DISABLED,10.9044,10.9716,-14.5459,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
60008,SAFE_DISABLED,11.2474,11.1123,-14.5459,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
60108,SAFE_DISABLED,11.2474,11.2011,-14.5459,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
60208,SAFE_DISABLED,10.9044,11.0498,-14.5459,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
60308,SAFE_DISABLED,10.9044,10.9543,-14.5459,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
60408,SAFE_DISABLED,10.9044,10.9289,-14.5459,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
60508,SAFE_DISABLED,11.2474,11.1382,-14.5459,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
60608,SAFE_DISABLED,11.2474,11.1939,-14.5459,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
60708,SAFE_DISABLED,11.2474,11.2291,-14.5459,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
60808,SAFE_DISABLED,11.2474,11.2384,-14.5459,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
60908,SAFE_DISABLED,11.2474,11.2444,-16.2027,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
61008,SAFE_DISABLED,11.2474,11.2459,-16.6523,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
61108,SAFE_DISABLED,11.2474,11.2469,-16.7279,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
61208,SAFE_DISABLED,11.2474,11.2472,-16.7406,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
61308,SAFE_DISABLED,11.2474,11.2474,-16.7427,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
61408,SAFE_DISABLED,11.1788,11.2268,-16.7431,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
61508,SAFE_DISABLED,10.8358,11.0924,-16.7432,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,
61608,SAFE_DISABLED,11.1788,11.0645,-16.7432,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
61708,SAFE_DISABLED,11.1788,11.0993,-16.7432,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
61808,SAFE_DISABLED,11.2474,11.1604,-16.7432,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
61908,SAFE_DISABLED,11.2474,11.2176,-16.7432,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
62008,SAFE_DISABLED,11.2474,11.2328,-16.7432,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
62108,SAFE_DISABLED,11.2474,11.2424,-16.7432,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,
62208,SAFE_DISABLED,11.316,11.28,-16.7432,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,
62308,SAFE_DISABLED,11.316,11.3037,-16.7432,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
62408,SAFE_DISABLED,11.316,11.31,-16.7432,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
62508,SAFE_DISABLED,11.316,11.314,-16.7432,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
62608,SAFE_DISABLED,11.316,11.315,-16.7432,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
62708,SAFE_DISABLED,11.2474,11.2706,-16.7432,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,
62808,SAFE_DISABLED,11.2474,11.2588,-16.7432,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,
62908,SAFE_DISABLED,11.2474,11.2513,-16.7432,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
63008,SAFE_DISABLED,11.2474,11.2494,-16.7432,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
63108,SAFE_DISABLED,11.2474,11.2481,-16.7432,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
63208,SAFE_DISABLED,11.2474,11.2478,-16.7432,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
63308,SAFE_DISABLED,11.2474,11.2476,-16.7432,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,
65557,READY,10.8358,10.8819,-16.8311,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
65657,READY,11.1788,11.0266,-16.8311,0.0,0.0,0,0.0,7,1,0,0.0,0.0,0,
65757,READY,11.1788,11.1042,-16.8311,0.0,0.0,0,0.0,27,1,0,0.0,0.0,0,
65857,READY,11.2474,11.1983,-16.8311,0.0,0.0,0,0.0,6,1,0,0.0,0.0,0,
65957,READY,11.2474,11.2234,-16.8311,0.0,0.0,0,0.0,7,1,0,0.0,0.0,0,
66057,READY,11.2474,11.2357,-16.8311,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
66157,READY,11.2474,11.2434,-16.8311,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,
66257,READY,11.2474,11.2455,-16.8311,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,
66357,READY,11.2474,11.2468,-16.8311,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
66457,READY,11.2474,11.2471,-16.8311,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
66557,READY,11.2474,11.2473,-16.8311,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
66657,READY,11.2474,11.2474,-16.8311,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
66757,READY,11.2474,11.2474,-16.8311,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
66857,READY,11.2474,11.2474,-16.8311,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
66957,READY,11.2474,11.2474,-16.8311,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
67057,READY,11.2474,11.2474,-16.8311,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
67158,READY,11.2474,11.2474,-16.8311,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
67258,READY,11.2474,11.2474,-16.8311,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
67358,READY,11.2474,11.2474,-16.8311,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
67458,READY,11.2474,11.2474,-16.8311,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
67558,READY,11.2474,11.2474,-16.8311,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
67658,READY,11.2474,11.2474,-16.8311,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
67758,READY,11.2474,11.2474,-16.8311,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
67858,READY,11.2474,11.2474,-16.8311,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
67958,READY,11.2474,11.2474,-16.8311,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
68058,READY,11.2474,11.2474,-16.8311,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
68158,READY,11.2474,11.2474,-16.8311,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
68258,READY,11.2474,11.2474,-16.8311,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
68358,READY,11.2474,11.2474,-16.8311,0.0,0.0,0,0.0,133,1,2,0.0,0.0,0,
68458,READY,11.2474,11.2474,-16.8311,0.0,0.0,0,0.0,233,1,5,0.0,0.0,0,
68558,READY,11.2474,11.2474,-16.8311,0.0,0.0,0,0.0,333,0,7,0.0,0.0,0,
68658,READY,11.2474,11.2474,-16.8311,0.0,0.0,0,0.0,433,0,10,0.0,0.0,0,
68758,READY,11.2474,11.2474,-16.8311,0.0,0.0,0,0.0,533,0,12,0.0,0.0,0,
68858,READY,11.2474,11.2474,-16.8311,0.0,0.0,0,0.0,633,0,15,0.0,0.0,0,
68958,READY,11.2474,11.2474,-16.8311,0.0,0.0,0,0.0,734,0,16,0.0,0.0,0,
69058,READY,10.6986,10.8523,-16.8311,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
69158,READY,10.973,11.0008,-16.8311,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
69258,READY,10.9044,10.9589,-16.8311,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,
69358,READY,10.8358,10.8831,-16.8311,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,
69458,READY,10.3556,10.7149,-16.8311,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,
69558,READY,10.0812,10.3577,-16.8311,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,
69658,READY,10.0126,10.1961,-16.8311,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,
69758,READY,9.944,10.055,-16.8311,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,
69858,READY,9.8754,9.9778,-16.8311,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
69958,READY,9.5324,9.7443,-16.8311,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
70059,READY,8.9836,9.414,-16.8311,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,
70159,READY,7.886,8.4937,-16.8311,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
70259,READY,7.2686,7.9121,-16.8311,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
70359,READY,5.9652,6.8102,-16.8311,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
70459,READY,5.7594,6.495,-16.8311,0.0,0.0,0,0.0,73,1,1,0.0,0.0,0,
70559,READY,5.7594,6.495,-16.8311,0.0,0.0,0,0.0,173,1,3,0.0,0.0,0,
70659,READY,5.7594,6.495,-16.8311,0.0,0.0,0,0.0,273,1,6,0.0,0.0,0,
70759,READY,5.7594,6.495,-16.8311,0.0,0.0,0,0.0,373,0,8,0.0,0.0,0,
70859,READY,5.7594,6.495,-16.8311,0.0,0.0,0,0.0,473,0,11,0.0,0.0,0,
70959,READY,5.7594,6.495,-16.8311,0.0,0.0,0,0.0,573,0,13,0.0,0.0,0,
71059,READY,5.7594,6.495,-16.8311,0.0,0.0,0,0.0,673,0,16,0.0,0.0,0,
71159,READY,2.7594,5.3743,-16.8311,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
71259,READY,2.7594,4.0407,-16.8311,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
71359,READY,-0.0189,1.6406,-16.8311,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
71459,READY,-0.1904,0.6963,-16.8311,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
71559,READY,-0.4832,0.008,-16.8311,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
71659,READY,-1.032,-0.4503,-16.8311,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
71759,READY,-3.1904,-2.0182,-16.8311,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
71859,READY,-3.689,-2.7761,-16.8311,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
71959,READY,-5.2852,-4.15,-16.8311,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
72059,READY,-6.2406,-5.2057,-16.8311,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
72159,READY,-7.032,-6.3484,-16.8311,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
72259,READY,-7.8552,-7.0237,-16.8311,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
72359,READY,-9.1904,-8.2171,-16.8311,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
72459,READY,-9.607,-8.8384,-16.8311,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
72559,READY,-9.607,-9.3606,-16.8311,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
72659,READY,-10.7732,-9.9253,-16.8311,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
72759,READY,-10.7732,-10.4824,-16.8311,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
72859,READY,-10.293,-10.3858,-16.8311,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
72960,READY,-10.7046,-10.5347,-16.8311,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
73060,READY,-10.293,-10.4978,-16.8311,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
73160,READY,-10.293,-10.3128,-16.8311,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
73260,READY,-9.95,-10.1278,-16.8311,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
73360,READY,-9.95,-10.1334,-16.8311,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
73460,READY,-10.293,-10.1427,-16.8311,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
73560,READY,-10.8418,-10.5213,-16.8311,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
73660,READY,-10.8418,-10.4975,-16.8311,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
73760,READY,-9.95,-10.2688,-16.8311,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
73860,READY,-9.8814,-10.0712,-16.8311,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
73960,READY,-9.8814,-9.9465,-16.8311,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
74060,READY,-9.8814,-9.9133,-16.8311,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
74160,READY,-9.8814,-9.8923,-16.8311,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
74260,READY,-8.7838,-9.3269,-16.8311,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
74360,READY,-8.7838,-8.9701,-16.8311,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
74460,READY,-8.5094,-8.7495,-16.8311,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
74560,READY,-8.7838,-8.7418,-16.8311,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
74660,READY,-11.2534,-9.821,-16.8311,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
74760,READY,-11.665,-11.0014,-16.8311,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
74860,READY,-11.665,-11.3398,-16.8311,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
74960,READY,-12.4196,-11.8222,-16.8311,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
75060,READY,-12.9684,-12.3923,-16.8311,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
75160,READY,-12.9684,-12.7708,-16.8311,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
75260,READY,-12.9684,-12.8715,-16.8311,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
75360,READY,-12.8998,-12.9146,-16.8311,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
75460,READY,-11.5964,-12.516,-16.8311,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
75560,READY,-10.8418,-11.416,-16.8311,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
75660,READY,-10.8418,-11.1231,-16.8311,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
75760,READY,-9.9684,-10.3644,-16.8311,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
75860,READY,-9.8998,-10.1275,-16.8311,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
75960,READY,-9.4012,-9.8217,-16.8311,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
76060,READY,-7.3432,-8.6441,-16.8311,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
76160,READY,-6.8814,-7.4887,-16.8311,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
76260,READY,-6.52,-6.9946,-16.8311,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
76360,READY,-6.52,-6.6828,-16.8311,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
76460,READY,-6.4514,-6.5791,-16.8311,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
76560,READY,-6.4514,-6.4952,-16.8311,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
76660,READY,-6.4514,-6.4728,-16.8311,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
76760,READY,-6.0398,-6.2128,-16.8311,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
76860,READY,-6.0398,-6.1245,-16.8311,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
76960,READY,-5.2166,-5.528,-16.8311,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
77060,READY,-5.2166,-5.542,-16.8311,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
77160,READY,-5.2166,-5.3282,-16.8311,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
77260,READY,-5.2166,-5.2713,-16.8311,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
77360,READY,-5.2166,-5.2353,-16.8311,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
77460,READY,-5.2166,-5.2257,-16.8311,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
77560,READY,-5.2166,-5.2197,-16.8311,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
77660,RUNNING,-5.2166,-5.2181,-16.8311,2.2697,200.0,0,0.0,31,1,0,2.2697,2.2697,0,
77760,RUNNING,-5.2166,-5.2171,-13.7818,2.3516,1200.0,0,0.0,10,1,0,2.3516,2.3516,0,
77860,RUNNING,-5.2166,-5.2168,-3.656,2.4433,773.82,0,0.0,31,1,0,2.4433,2.4433,0,
77960,RUNNING,-5.2166,-5.2166,5.089,2.5295,258.1,0,0.0,11,1,0,2.5295,2.5295,0,
78060,RUNNING,-5.2166,-5.2166,9.0356,2.6174,-40.34,0,0.0,31,1,0,2.6174,2.6174,0,
78160,RUNNING,-6.9316,-5.6086,9.2901,14.7327,50.39,0,0.0,10,1,0,14.7327,14.7327,0,
78260,RUNNING,-7.8736,-6.5659,8.7058,3.3889,-61.07,0,0.0,30,1,0,3.3889,3.3889,0,
78360,RUNNING,-7.8736,-7.425,8.6635,7.9001,151.79,0,0.0,3,1,0,7.9001,7.9001,0,
78460,RUNNING,-7.8736,-7.6538,8.9565,4.1044,-98.86,0,0.0,23,1,0,4.1044,4.1044,0,
78560,RUNNING,-7.549,-7.5849,8.4411,3.8793,-143.29,0,0.0,2,1,0,3.8793,3.8793,0,
78660,RUNNING,-4.8736,-6.2021,6.8163,3.7167,-174.86,0,0.0,24,1,0,3.7167,3.7167,0,
78760,RUNNING,-4.8736,-5.3293,4.0247,-0.6518,-336.94,0,0.0,3,1,0,-0.6518,-0.6518,0,
78860,RUNNING,-4.8736,-5.3293,1.7476,3.5222,65.16,0,0.0,103,1,2,3.5222,3.5222,0,
78960,RUNNING,-2.4818,-4.0302,1.4835,-10.8395,-149.17,0,0.0,3,1,0,-10.8395,-10.8395,0,
79060,RUNNING,-2.4818,-4.0302,1.2491,3.1092,46.68,0,0.0,103,1,1,3.1092,3.1092,0,
79160,RUNNING,-2.4818,-3.5657,1.4922,-6.7426,-140.59,0,0.0,3,1,0,-6.7426,-6.7426,0,
79260,RUNNING,0.5182,-1.734,1.2324,2.2252,-91.07,0,0.0,24,1,0,2.2252,2.2252,0,
79360,RUNNING,2.3223,0.287,-0.3226,-16.8836,-310.4,0,0.0,4,1,0,-16.8836,-16.8836,0,
79460,RUNNING,3.5182,1.9349,-2.6403,0.6294,-113.7,0,0.0,24,1,0,0.6294,0.6294,0,
79560,RUNNING,3.5182,2.9752,-5.0558,-4.7325,-275.16,0,0.0,4,1,0,-4.7325,-4.7325,0,
79660,RUNNING,6.5182,4.531,-7.1979,-0.6003,-75.16,0,0.0,23,1,0,-0.6003,-0.6003,0,
79760,RUNNING,6.5182,4.531,-7.8031,-0.6759,221.07,0,0.0,123,1,2,-0.6759,-0.6759,0,
79860,RUNNING,6.5182,5.1272,-6.0542,-1.0128,139.47,0,0.0,24,1,0,-1.0128,-1.0128,0,
79960,RUNNING,6.5182,5.1272,-4.5102,-1.0984,92.46,0,0.0,124,1,2,-1.0984,-1.0984,0,
80060,RUNNING,8.3223,6.0857,-3.4274,-1.6041,-22.41,0,0.0,24,1,0,-1.6041,-1.6041,0,
