BALL_BEAM_REF_BOOT
AS5600_BOOT,ok=1,status_ok=1,md=1,mh=0,ml=0,agc=190,mag=2085
HOST_START_READY
AS5600_ZERO,raw_deg=325.0195
REF_CFG,profile=center_far_near_90s,center_cm=13.0000,near_cm=9.0000,far_cm=17.0000,segment_ms=30000
REF,2302,13.0000,hold_center
TEL,6507,20.1856,18.0423,0.0000,0.0000,-2003,3.932881,10.4602,0.0000,1.4962,-117.1430,-116.0989,1.0441,-586.0000,1
TEL,6607,17.0757,16.1589,-3.7057,0.0000,-2025,3.976078,-11.1385,0.0000,1.4962,-115.1567,-116.0402,-0.8835,8.0000,1
TEL,6707,19.5450,17.7053,0.0000,0.0000,-2037,3.999640,38.6580,0.0000,1.4838,-115.8194,-115.4421,0.3774,-171.1216,1
TEL,6807,20.0219,17.7053,0.0000,0.0000,-2068,4.060508,38.6580,0.0000,1.4838,-116.1017,-115.4421,0.6596,-430.8237,1
TEL,6907,20.3519,17.7053,0.0000,0.0000,-2076,4.076216,38.6580,0.0000,1.4838,-113.5507,-115.4421,-1.8914,169.1763,1
TEL,7007,18.5104,17.8647,-2.2044,0.0000,-2072,4.068362,-8.9318,0.0000,1.4838,-113.4692,-113.5255,-0.0564,0.0000,1
TEL,7107,19.6230,17.8647,0.0000,0.0000,-2075,4.074253,24.1095,0.0000,3.4297,-113.4669,-113.4676,-0.0008,0.0000,1
TEL,7207,20.1034,17.8647,0.0000,0.0000,-2075,4.074253,24.1095,0.0000,3.4297,-113.4668,-113.4676,-0.0008,0.0000,1
TEL,7307,13.1713,14.4420,-3.1755,0.0000,-2075,4.074253,-7.0385,0.0000,3.4297,-113.4668,-113.4668,0.0000,0.0000,1
TEL,7407,19.3907,18.8208,-3.5620,56.0000,-2090,4.103705,10.2372,0.0000,3.4011,-113.4668,6.3000,119.7668,-414.0000,1
TEL,7507,19.8605,18.8208,0.0000,0.0000,-2128,4.178318,19.4295,0.0000,3.4011,-113.4668,-113.4668,0.0000,-192.0001,1
TEL,7607,14.1722,16.5373,-3.5373,0.0000,-2129,4.180282,-11.4174,0.0000,3.4011,-113.4668,-113.4668,0.0000,0.0000,1
TEL,7707,18.0304,16.9809,-3.9809,56.0000,-2130,4.182245,-1.8720,0.0000,3.3730,-113.4668,6.3000,119.7668,-54.0000,1
TEL,7808,19.7808,18.6864,0.0000,0.0000,-2164,4.249004,18.6121,0.0000,3.3730,-113.4668,-113.4668,0.0000,-552.0000,1
TEL,7908,20.0219,18.6864,0.0000,0.0000,-2183,4.286310,18.6121,0.0000,3.3730,-113.4668,-113.4668,0.0000,0.0000,1
TEL,8008,17.1976,16.9450,-3.5595,0.0000,-2183,4.286310,-10.6345,0.0000,3.3730,-113.4668,-113.4668,0.0000,0.0000,1
